,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
237,Fairbanks / Northwest Crossing,29.850912199999996,-95.5154068,Liquor Palace,29.86022106168826,-95.52666966284636,Liquor Store
238,Fairbanks / Northwest Crossing,29.850912199999996,-95.5154068,Group 1 Automotive - Business Support Center,29.85683930581895,-95.53018347749173,Business Service
239,Greater Inwood,29.86573869999999,-95.48043440000001,Cajun Town Café,29.86660775254566,-95.48630718673724,Cajun / Creole Restaurant
240,Greater Inwood,29.86573869999999,-95.48043440000001,Dairy Queen,29.864240999999996,-95.47973499999999,Ice Cream Shop
241,Greater Inwood,29.86573869999999,-95.48043440000001,Walgreens,29.866826148796086,-95.48655912280083,Pharmacy
242,Greater Inwood,29.86573869999999,-95.48043440000001,Chase Bank,29.866514,-95.488475,Bank
243,Greater Inwood,29.86573869999999,-95.48043440000001,SUBWAY,29.86340191810605,-95.47499608521025,Sandwich Place
244,Greater Inwood,29.86573869999999,-95.48043440000001,Redbox,29.86661148071289,-95.48587799072266,Video Store
245,Greater Inwood,29.86573869999999,-95.48043440000001,Domino's Pizza,29.86644957321079,-95.47234971822945,Pizza Place
246,Greater Inwood,29.86573869999999,-95.48043440000001,Dollar General,29.86133575439453,-95.4729995727539,Discount Store
247,Greater Inwood,29.86573869999999,-95.48043440000001,Family Dollar,29.866840362548828,-95.48531341552734,Discount Store
248,Greater Inwood,29.86573869999999,-95.48043440000001,Little Caesars Pizza,29.864371000000002,-95.474654,Pizza Place
249,Greater Inwood,29.86573869999999,-95.48043440000001,Jack in the Box,29.865331700577077,-95.48648536205292,Fast Food Restaurant
250,Greater Inwood,29.86573869999999,-95.48043440000001,Taqueria Rancho El Jalisco,29.86724651855355,-95.48728286501684,Mexican Restaurant
251,Greater Inwood,29.86573869999999,-95.48043440000001,Taco Bell,29.860778137198896,-95.47296913794038,Fast Food Restaurant
252,Greater Inwood,29.86573869999999,-95.48043440000001,Firestone Complete Auto Care,29.86361519,-95.47126082,Automotive Shop
253,Greater Inwood,29.86573869999999,-95.48043440000001,McDonald's,29.862361743838637,-95.47296166419983,Fast Food Restaurant
254,Greater Inwood,29.86573869999999,-95.48043440000001,CVS pharmacy,29.866678588913057,-95.4878821637141,Pharmacy
255,Greater Inwood,29.86573869999999,-95.48043440000001,Shell,29.863526844290543,-95.47307921921883,Gas Station
256,Greater Inwood,29.86573869999999,-95.48043440000001,Wingstop,29.867871574365296,-95.47152895409067,Wings Joint
257,Greater Inwood,29.86573869999999,-95.48043440000001,Food Town,29.866545811867926,-95.4856489358491,Grocery Store
258,Greater Inwood,29.86573869999999,-95.48043440000001,La Michoacana,29.864323,-95.474711,Department Store
259,Greater Inwood,29.86573869999999,-95.48043440000001,Kim's Cleaners,29.863602045832522,-95.47439636122735,Dry Cleaner
260,Greater Inwood,29.86573869999999,-95.48043440000001,Ooples Anime,29.86131477355957,-95.47142028808594,Hobby Shop
261,Greater Inwood,29.86573869999999,-95.48043440000001,Action Box,29.85657197851391,-95.48024133374815,Paper / Office Supplies Store
262,Greater Inwood,29.86573869999999,-95.48043440000001,Frenchy's,29.858426212773725,-95.47307343896931,Fried Chicken Joint
263,Greater Inwood,29.86573869999999,-95.48043440000001,Burns Old Fashioned Pit Bar-B-Q,29.8584732336513,-95.47280073165894,BBQ Joint
264,Greater Inwood,29.86573869999999,-95.48043440000001,Hkww,29.866682052612305,-95.46591186523438,Food
265,Greater Inwood,29.86573869999999,-95.48043440000001,Amazing 20/20 Services,29.8679352,-95.4659039,Business Service
266,Greater Inwood,29.86573869999999,-95.48043440000001,Antoine Washateria,29.854715,-95.472824,Laundromat
267,Greater Inwood,29.86573869999999,-95.48043440000001,Lost Forest Tennis Club,29.852223,-95.479664,Tennis Court
268,Greater Inwood,29.86573869999999,-95.48043440000001,Occasionals Events,29.877019,-95.471092,Event Service
269,Acres Home,29.870719,-95.436543,Family Dollar,29.87225341796875,-95.43772888183594,Discount Store
270,Acres Home,29.870719,-95.436543,Amazing Wrecker Service,29.86745,-95.4324199,Business Service
271,Acres Home,29.870719,-95.436543,METRO Acres Homes Transit Center,29.864707946777344,-95.43096923828125,Bus Station
272,Acres Home,29.870719,-95.436543,Chick Chung,29.863634528623646,-95.42840152966461,Chinese Restaurant
273,Hidden Valley,29.8896157,-95.41819740000001,Burns Orginal BBQ Est. 1973,29.87694958151213,-95.4209835072743,BBQ Joint
274,Hidden Valley,29.8896157,-95.41819740000001,Walgreens,29.89703594960529,-95.42918801307684,Pharmacy
275,Hidden Valley,29.8896157,-95.41819740000001,Chase Bank,29.8921188,-95.4111141,Bank
276,Hidden Valley,29.8896157,-95.41819740000001,Dollar General,29.887716,-95.427042,Discount Store
277,Hidden Valley,29.8896157,-95.41819740000001,Starbucks,29.89783049012402,-95.42819690308558,Coffee Shop
278,Hidden Valley,29.8896157,-95.41819740000001,SUBWAY,29.8876268,-95.4123628,Sandwich Place
279,Hidden Valley,29.8896157,-95.41819740000001,Enterprise Rent-A-Car,29.894261866938496,-95.41286945343018,Rental Car Location
280,Hidden Valley,29.8896157,-95.41819740000001,Family Dollar,29.8878678796368,-95.4226605519202,Discount Store
281,Hidden Valley,29.8896157,-95.41819740000001,Shipley Donuts,29.897642,-95.426886,Donut Shop
282,Hidden Valley,29.8896157,-95.41819740000001,Corner Store,29.8975238,-95.4252418,Convenience Store
283,Hidden Valley,29.8896157,-95.41819740000001,SUBWAY,29.897684223235142,-95.42810788374692,Sandwich Place
284,Hidden Valley,29.8896157,-95.41819740000001,Redbox,29.89878,-95.412655,Video Store
285,Hidden Valley,29.8896157,-95.41819740000001,Fiesta,29.898588351844957,-95.42823782827223,Grocery Store
286,Hidden Valley,29.8896157,-95.41819740000001,Fiesta Mart Inc,29.89866129829104,-95.4289197921753,Grocery Store
287,Hidden Valley,29.8896157,-95.41819740000001,SONIC Drive In,29.8986230807924,-95.4130514207213,Fast Food Restaurant
288,Hidden Valley,29.8896157,-95.41819740000001,Redbox,29.896853,-95.428467,Video Store
289,Hidden Valley,29.8896157,-95.41819740000001,Shell,29.897744,-95.412971,Gas Station
290,Hidden Valley,29.8896157,-95.41819740000001,Family Dollar,29.899224,-95.413877,Discount Store
291,Hidden Valley,29.8896157,-95.41819740000001,Domino's Pizza,29.897415053340453,-95.4275326672132,Pizza Place
292,Hidden Valley,29.8896157,-95.41819740000001,Little Caesars Pizza,29.898574706246805,-95.42903587692354,Pizza Place
293,Hidden Valley,29.8896157,-95.41819740000001,CVS pharmacy,29.898216236624602,-95.41334805019558,Pharmacy
294,Hidden Valley,29.8896157,-95.41819740000001,McDonald's,29.897477,-95.429905,Fast Food Restaurant
295,Hidden Valley,29.8896157,-95.41819740000001,Circle K,29.8893071,-95.4021121,Convenience Store
296,Hidden Valley,29.8896157,-95.41819740000001,Popeyes Louisiana Kitchen,29.898266625266935,-95.42910673556464,Fried Chicken Joint
297,Hidden Valley,29.8896157,-95.41819740000001,Whata Snack,29.885892868041992,-95.41818237304688,Food
298,Hidden Valley,29.8896157,-95.41819740000001,Burger King,29.897479,-95.430797,Fast Food Restaurant
299,Hidden Valley,29.8896157,-95.41819740000001,Jack in the Box,29.89763005366539,-95.42829617857933,Fast Food Restaurant
300,Hidden Valley,29.8896157,-95.41819740000001,Denny's,29.880399223290485,-95.41202856355602,Breakfast Spot
301,Hidden Valley,29.8896157,-95.41819740000001,Doggett | John Deere - Houston,29.892501831054688,-95.4134292602539,Rental Service
302,Hidden Valley,29.8896157,-95.41819740000001,BreWingZ Sports Bar & Grill,29.899017054175655,-95.41163536382193,American Restaurant
303,Hidden Valley,29.8896157,-95.41819740000001,Galaxy Stone,29.8931302,-95.41135799999999,Construction & Landscaping
304,Hidden Valley,29.8896157,-95.41819740000001,I 45 N Parking Lot,29.884451009843172,-95.41220756191964,Travel & Transport
305,Hidden Valley,29.8896157,-95.41819740000001,Catering by Smiths,29.884017,-95.425669,Food
306,Hidden Valley,29.8896157,-95.41819740000001,I-45 Freeway & Tx 249 Tomball Parkway,29.89827995992106,-95.4122830554843,Intersection
307,Hidden Valley,29.8896157,-95.41819740000001,Giant $1.09,29.899224,-95.413877,Thrift / Vintage Store
308,Hidden Valley,29.8896157,-95.41819740000001,Hartz,29.89757537841797,-95.42655944824219,Restaurant
309,Hidden Valley,29.8896157,-95.41819740000001,Suitable Cuts Barber Shop,29.89731788635254,-95.42823314666748,Cosmetics Shop
310,Hidden Valley,29.8896157,-95.41819740000001,Taqueria De Puro Jalisco,29.8974141512604,-95.42823271261116,Food Truck
311,Hidden Valley,29.8896157,-95.41819740000001,West Mount Donuts,29.897514,-95.428251,Donut Shop
312,Hidden Valley,29.8896157,-95.41819740000001,Go Go Nails,29.898292541503906,-95.42860412597656,Spa
313,Hidden Valley,29.8896157,-95.41819740000001,K-M Liquor,29.89828872680664,-95.42876434326172,Liquor Store
314,Hidden Valley,29.8896157,-95.41819740000001,249 & Veterans Memorial,29.897923158900923,-95.4291535388713,Intersection
315,Westbranch,29.8382464,-95.5520192,Brenda and John Duncan YMCA,29.83130638317064,-95.55406832391945,Gym / Fitness Center
316,Westbranch,29.8382464,-95.5520192,Tacos La Bala,29.846906661987305,-95.54548645019531,Taco Place
317,Westbranch,29.8382464,-95.5520192,Sheraton Houston West Hotel,29.831306889292122,-95.56051567196846,Hotel
318,Westbranch,29.8382464,-95.5520192,Neighbors kitchen,29.832394942870145,-95.558943349326,Chinese Restaurant
319,Westbranch,29.8382464,-95.5520192,James Coney Island,29.831097992244526,-95.56274691385022,Hot Dog Joint
320,Westbranch,29.8382464,-95.5520192,Señor Burritos,29.832490958949776,-95.55916595798068,Burrito Place
321,Westbranch,29.8382464,-95.5520192,Thanh Vietnamese & Chinese Restaurant,29.83221711990582,-95.55365878820423,Asian Restaurant
322,Westbranch,29.8382464,-95.5520192,SONIC Drive In,29.8311185042654,-95.5647976395834,Fast Food Restaurant
323,Westbranch,29.8382464,-95.5520192,Redbox,29.832453,-95.545259,Video Store
324,Westbranch,29.8382464,-95.5520192,Comfort Suites,29.832521999999997,-95.566517,Motel
325,Westbranch,29.8382464,-95.5520192,Redbox,29.831451416015625,-95.56265258789062,Video Store
326,Westbranch,29.8382464,-95.5520192,Backyard Cafe & Grill,29.83252580613811,-95.55881745414338,Café
327,Westbranch,29.8382464,-95.5520192,Subway,29.832649142281827,-95.55899606093499,Sandwich Place
328,Westbranch,29.8382464,-95.5520192,Taco Cabana,29.83151865116969,-95.56471282371511,Taco Place
329,Westbranch,29.8382464,-95.5520192,Shell,29.83252906510636,-95.56284863680064,Gas Station
330,Westbranch,29.8382464,-95.5520192,Virgie's Bar-B-Q,29.847680809403386,-95.54545562737857,BBQ Joint
331,Westbranch,29.8382464,-95.5520192,McDonald's,29.831402670148897,-95.56261047720909,Fast Food Restaurant
332,Westbranch,29.8382464,-95.5520192,Murphy's Deli,29.832148038803123,-95.55376448266082,Deli / Bodega
333,Westbranch,29.8382464,-95.5520192,Shell,29.8500258945274,-95.54512487820678,Gas Station
334,Westbranch,29.8382464,-95.5520192,La Quinta Inn & Suites Houston West at Clay Road,29.83315604,-95.55905023,Hotel
335,Westbranch,29.8382464,-95.5520192,Principal Management Group of Houston,29.8417,-95.560374,Business Service
336,Westbranch,29.8382464,-95.5520192,Red Balloon Cafe,29.832487106323242,-95.55899810791016,Café
337,Westbranch,29.8382464,-95.5520192,GE Imagination Café,29.833087863221838,-95.56049168337557,Café
338,Westbranch,29.8382464,-95.5520192,Cameron Cafe,29.83484205486708,-95.56255045892378,Café
339,Westbranch,29.8382464,-95.5520192,Sheraton Houston West - Fitness Center,29.83171781917252,-95.56058195367902,Gym / Fitness Center
340,Westbranch,29.8382464,-95.5520192,Burger Tex,29.84874338499187,-95.54471855670035,Burger Joint
341,Westbranch,29.8382464,-95.5520192,Chair King Distribution Center,29.844201,-95.564922,Furniture / Home Store
342,Westbranch,29.8382464,-95.5520192,Taco Arcelia,29.836149271547587,-95.53719082758798,Food Truck
343,Addicks / Park Ten,29.8132687,-95.64547590000001,Bill Archer Dog Park,29.817540063579983,-95.6475126561986,Dog Run
344,Addicks / Park Ten,29.8132687,-95.64547590000001,Bear Creek Community Center,29.816188805249606,-95.64054906732848,Government Building
345,Addicks / Park Ten,29.8132687,-95.64547590000001,Haunted Road,29.814805320170542,-95.64585570152785,Outdoors & Recreation
346,Addicks / Park Ten,29.8132687,-95.64547590000001,Satans Stairs,29.81080884125042,-95.64509931914843,Trail
347,Addicks / Park Ten,29.8132687,-95.64547590000001,Walking  the Dogs,29.818572,-95.648928,Trail
348,Spring Branch West,29.802855400000002,-95.4754992,Vieng Thai,29.802657312618457,-95.47093245759055,Thai Restaurant
349,Spring Branch West,29.802855400000002,-95.4754992,Starbucks,29.79961447912327,-95.47955992787973,Coffee Shop
350,Spring Branch West,29.802855400000002,-95.4754992,Kim Chau Restaurant,29.80359744846039,-95.46985664507496,Vietnamese Restaurant
351,Spring Branch West,29.802855400000002,-95.4754992,Live Oak Bar & Grill,29.80572654289043,-95.46525598115623,Sports Bar
352,Spring Branch West,29.802855400000002,-95.4754992,The Branch,29.803100506302705,-95.48166495043272,Bar
353,Spring Branch West,29.802855400000002,-95.4754992,El Hidalguense,29.802582,-95.4704912,Mexican Restaurant
354,Spring Branch West,29.802855400000002,-95.4754992,EurAsia Fusion Sushi,29.794543825086738,-95.48426501771192,Sushi Restaurant
355,Spring Branch West,29.802855400000002,-95.4754992,Neon Boots Dancehall & Saloon,29.81441016522025,-95.47603830595442,Gay Bar
356,Spring Branch West,29.802855400000002,-95.4754992,Speedy's Fast Track,29.814533847697383,-95.47727803057111,Arcade
357,Spring Branch West,29.802855400000002,-95.4754992,Karbach Brewing Co.,29.80640212073124,-95.46038052459649,Brewery
358,Spring Branch West,29.802855400000002,-95.4754992,Wingstop,29.795835863534904,-95.48545250816994,Wings Joint
359,Spring Branch West,29.802855400000002,-95.4754992,Kroger,29.7966572,-95.4864679,Supermarket
360,Spring Branch West,29.802855400000002,-95.4754992,Summit Donuts,29.79524350441651,-95.48575434998286,Donut Shop
361,Spring Branch West,29.802855400000002,-95.4754992,Fratelli's Ristorante,29.794517774858438,-95.48442166735825,Italian Restaurant
362,Spring Branch West,29.802855400000002,-95.4754992,Chase Bank,29.802516,-95.483125,Bank
363,Spring Branch West,29.802855400000002,-95.4754992,Unleashed by Petco,29.795650379750384,-95.48525244827583,Pet Store
364,Spring Branch West,29.802855400000002,-95.4754992,Walgreens,29.795391602310392,-95.48642409967215,Pharmacy
365,Spring Branch West,29.802855400000002,-95.4754992,Subway,29.803095037645736,-95.48323681988558,Sandwich Place
366,Spring Branch West,29.802855400000002,-95.4754992,WanFu Cafe,29.795734272374578,-95.48572536880378,Chinese Restaurant
367,Spring Branch West,29.802855400000002,-95.4754992,Corner Store,29.8032396,-95.475021,Convenience Store
368,Spring Branch West,29.802855400000002,-95.4754992,Taqueria Arandas,29.805065886752782,-95.48458497772138,Mexican Restaurant
369,Spring Branch West,29.802855400000002,-95.4754992,Dairy Queen,29.79429405317279,-95.46944035038416,Ice Cream Shop
370,Spring Branch West,29.802855400000002,-95.4754992,Baskin-Robbins,29.795287333283195,-95.4856350467163,Ice Cream Shop
371,Spring Branch West,29.802855400000002,-95.4754992,Connie's Seafood,29.803080769446645,-95.47872283672332,Seafood Restaurant
372,Spring Branch West,29.802855400000002,-95.4754992,Dollar Tree,29.804312,-95.486435,Discount Store
373,Spring Branch West,29.802855400000002,-95.4754992,Little Caesars Pizza,29.803130331423073,-95.4904924224449,Pizza Place
374,Spring Branch West,29.802855400000002,-95.4754992,Pizza Hut,29.80306656485355,-95.48402376010472,Pizza Place
375,Spring Branch West,29.802855400000002,-95.4754992,Domino's Pizza,29.79555387392292,-95.48542320728296,Pizza Place
376,Spring Branch West,29.802855400000002,-95.4754992,Murphy USA,29.803222749550223,-95.48640202497336,Gas Station
377,Spring Branch West,29.802855400000002,-95.4754992,Redbox,29.795081,-95.484972,Video Store
378,Spring Branch West,29.802855400000002,-95.4754992,Sally Beauty,29.796722412109375,-95.48584747314453,Cosmetics Shop
379,Spring Branch West,29.802855400000002,-95.4754992,Raspado Xperts,29.802678378074624,-95.46810762935368,Dessert Shop
380,Spring Branch West,29.802855400000002,-95.4754992,Blue Planet Cafe,29.794165966643238,-95.48448390826435,Café
381,Spring Branch West,29.802855400000002,-95.4754992,Wells Fargo,29.80324174623489,-95.48443078994751,Bank
382,Spring Branch West,29.802855400000002,-95.4754992,Corner Store,29.8065207,-95.4632283,Convenience Store
383,Spring Branch West,29.802855400000002,-95.4754992,SONIC Drive In,29.802379343334447,-95.45911290575559,Fast Food Restaurant
384,Spring Branch West,29.802855400000002,-95.4754992,Frank's Grill,29.803368748084605,-95.45909002459517,Breakfast Spot
385,Spring Branch West,29.802855400000002,-95.4754992,KFC,29.80317137187788,-95.48576026417538,Fried Chicken Joint
386,Spring Branch West,29.802855400000002,-95.4754992,Family Dollar,29.803896,-95.48992199999999,Discount Store
387,Spring Branch West,29.802855400000002,-95.4754992,Kroger Fuel Center,29.79699272123135,-95.48527622504446,Gas Station
388,Spring Branch West,29.802855400000002,-95.4754992,Walmart Neighborhood Market,29.803985670478674,-95.4863434260677,Grocery Store
389,Spring Branch West,29.802855400000002,-95.4754992,The Branch Craft Beer & Foodery,29.803150975530638,-95.48157691955566,Restaurant
390,Spring Branch West,29.802855400000002,-95.4754992,Prosperity Bank - Wirt (Prosperity Bank),29.802535,-95.48435,Bank
391,Spring Branch West,29.802855400000002,-95.4754992,Panaderia La Michoacana,29.8089656829834,-95.48535919189453,Bakery
392,Spring Branch West,29.802855400000002,-95.4754992,Yank Sing Chinese Buffet,29.80442870119885,-95.4592328909799,Chinese Restaurant
393,Spring Branch West,29.802855400000002,-95.4754992,Wonderland,29.796146,-95.48582,Café
394,Spring Branch West,29.802855400000002,-95.4754992,Starbucks (Inside Kroger),29.796692,-95.48653,Coffee Shop
395,Spring Branch West,29.802855400000002,-95.4754992,Fish Place,29.795677,-95.48572853333333,Seafood Restaurant
